usage_id,customer_id,feature_name,session_date,session_duration_seconds,usage_count,device,session_id
USG-005809,CUST-0257,integrations,2024-11-04,3121,113,mobile,SES-431262
USG-000181,CUST-0298,bulk_export,09-07-2024,5608,139,mobile,SES-748929
USG-001385,,sandbox,12-13-2025,1436,75,mobile,SES-223026
USG-006387,CUST-0450,sso,2025/01/16,5760,97,,SES-880629
USG-000369,CUST-0208,sso,"Nov 06, 2025",1379,115,API,SES-617725
USG-002229,CUST-0297,automations,12/21/2025 00:00,3008,30,desktop,SES-538245
USG-004011,CUST-0315,data_pipeline,21/11/2025,7020,184,API,SES-522585
USG-000273,CUST-0453,dashboard,11/17/2025 00:00,226,46,api,SES-176426
USG-001510,CUST-0339,audit_log,"Feb 10, 2024",1326,81,Web,SES-982584
USG-002940,CUST-0211,white_label,2025/11/27,5945,72,web,SES-723223
USG-005587,CUST-0197,team_management,"Dec 10, 2024",5591,118,desktop,SES-806144
USG-003557,CUST-0248,api_access,08/02/2024,4433,162,Web,SES-171022
USG-005700,CUST-0326,automations,2025-07-19,5935,155,api,SES-416456
USG-004889,CUST-0163,advanced_search,26-Jul-2025,5960,41,Desktop,SES-383134
USG-006353,CUST-0497,automations,02-15-2025,5744,154,mobile,SES-917833
USG-009726,CUST-0102,white_label,07/07/2024,3085,121,MOBILE,SES-211309
USG-003160,CUST-0465,automations,"Jan 16, 2025",5718,167,Web,SES-285217
USG-006768,CUST-0184,alerts,24/06/2024,5007,108,api,SES-212059
USG-008053,CUST-0252,audit_logg,18/12/2025,608,155,Web,SES-127715
USG-004124,CUST-0004,intergrations,2025/03/15,6324,24,MOBILE,SES-479568
USG-007971,CUST-0487,analytics,2025-05-31,6522,25,Web,SES-804887
USG-007868,CUST-0441,sandbox,10-18-2024,4699,153,web,SES-692059
USG-002072,CUST-0491,sso,02/21/2025 00:00,3365,67,web,SES-689331
USG-009087,CUST-0272,data_pipeline,27/10/2025,5726,160,desktop,SES-713009
USG-002086,CUST-0162,data_pipeline,"Sep 18, 2024",358,37,api,SES-207490
USG-000525,CUST-0247,sandbox,09/29/2024 00:00,1426,89,mobile,SES-805089
USG-006585,CUST-0042,data_pipeline,01/27/2025 00:00,4037,18,mobile,SES-258241
USG-005881,CUST-0311,audit_log,28/10/2025,5663,34,Desktop,SES-269883
USG-005595,CUST-0394,bulk_exprot,2024-06-08,5669,115,mobile,SES-340936
USG-009930,CUST-0440,advanced_search,09/02/2025,1318,123,web,SES-572991
USG-008602,CUST-0225,team_management,2025-05-03T00:00:00,4442,153,web,SES-924746
USG-002675,,webhooks,"Feb 16, 2025",1170,25,web,SES-429838
USG-004880,CUST-0240,white_label,12/14/2024 00:00,6843,100,MOBILE,SES-209663
USG-002475,CUST-0028,automations,08/06/2024,660,171,MOBILE,SES-226933
USG-006634,CUST-0499,data_pipeline,05-14-2024,430,44,MOBILE,SES-225790
USG-007873,CUST-0291,bulk_export,07/16/2024 00:00,944,66,api,SES-788129
USG-003873,CUST-0402,analytics,2025/07/04,823,199,api,SES-535142
USG-004609,CUST-0257,alerts,2025-07-09T00:00:00,-60,29,MOBILE,SES-433277
USG-002844,CUST-0119,data_pipeline,2025-10-01T00:00:00,-1,28,API,SES-225309
USG-006512,CUST-0458,alerts,05/02/2024 00:00,3112,32,MOBILE,SES-323707
USG-009565,CUST-0355,automations,10-08-2025,4613,101,desktop,SES-345193
USG-000993,CUST-0467,advanced_search,01/03/2025,2916,46,Desktop,SES-175496
USG-003735,CUST-0231,team_managment,2025/11/02,5606,142,desktop,SES-966931
USG-000122,CUST-0406,sso,2024-03-25,5766,147,api,SES-737346
USG-001977,,advanced_search,2025-05-14T00:00:00,1224,58,Web,SES-256114
USG-004176,,bulk_export,21-Apr-2025,2938,36,mobile,SES-170541
USG-001084,CUST-0164,data_pipeline,"May 19, 2024",-60,110,Desktop,SES-187915
USG-004925,CUST-0011,automations,08/12/2025,6105,197,,SES-713017
USG-008936,CUST-0373,team_managment,07/12/2025 00:00,6537,55,API,SES-863743
USG-007202,CUST-0462,api_access,30-Jul-2025,5578,99,API,SES-185591
USG-005059,CUST-0147,api_access,2025/12/02,2134,74,desktop,SES-996626
USG-004714,CUST-0263,data_pipeline,12-03-2025,-60,31,Web,SES-248449
USG-005609,CUST-0493,white_label,2024-06-10,4889,150,Web,SES-555477
USG-004149,CUST-0420,team_management,10-14-2024,4119,200,Web,SES-240507
USG-009473,CUST-0291,data_pipeline,02/25/2024 00:00,2750,170,mobile,SES-603952
USG-005099,CUST-0450,white_label,2025-10-15,6264,73,Web,SES-798150
USG-002308,CUST-0366,dashboard,2024-08-10,1433,144,api,SES-857217
USG-008055,CUST-0077,webhooks,05-07-2025,226,82,MOBILE,SES-507540
USG-001019,CUST-0163,white_label,11-12-2025,4470,139,Desktop,SES-209599
USG-003442,CUST-0041,data_pipeline,2024-04-07T00:00:00,7051,175,Web,SES-568770
USG-002867,CUST-0483,integrations,08/02/2024 00:00,101,172,mobile,SES-591190
USG-003121,CUST-0170,analytics,2025/02/13,6308,56,MOBILE,SES-150276
USG-005294,CUST-0415,alerts,30/06/2024,7096,65,Desktop,SES-620327
USG-000224,CUST-0225,sandbox,2024-10-21T00:00:00,3124,189,,SES-964449
USG-002540,CUST-0259,dashboard,2025-11-19T00:00:00,-60,118,Desktop,SES-789372
USG-001145,CUST-0054,dashboard,05/01/2025,7135,195,MOBILE,SES-717271
USG-008790,CUST-0444,dashboard,2025/12/11,6858,15,api,SES-383987
USG-007295,CUST-0260,custom_reports,2025/01/30,3492,22,MOBILE,SES-575157
USG-001193,CUST-0496,analytics,12-18-2024,6529,155,mobile,SES-516528
USG-003911,CUST-0182,bulk_export,2024-02-05,5473,20,MOBILE,SES-964992
USG-001205,CUST-0212,dashbaord,08-19-2024,2564,19,Web,SES-616704
USG-007924,CUST-0136,automations,28/07/2024,4857,34,mobile,SES-220616
USG-002068,CUST-0462,automations,2024/04/06,3696,175,Web,SES-970979
USG-005626,CUST-0032,custom_reports,"Sep 25, 2025",2933,39,Web,SES-595860
USG-006422,CUST-0271,sso,17/12/2025,1449,62,API,SES-619786
USG-008710,CUST-0469,team_management,23/10/2024,3760,106,MOBILE,SES-308620
USG-008490,CUST-0286,team_management,19/08/2025,4907,104,mobile,SES-397980
USG-000081,CUST-0365,sandbox,2024-03-04,1901,161,MOBILE,SES-318422
USG-002478,CUST-0288,dashboard,23/05/2024,3086,61976,Desktop,SES-351155
USG-001999,CUST-0326,audit_log,2024/05/08,2030,118,desktop,SES-622322
USG-004336,CUST-0110,sso,2024-03-27T00:00:00,3642,168,MOBILE,SES-889009
USG-002393,CUST-0332,bulk_export,2024-10-28T00:00:00,76,77,,SES-592993
USG-007166,CUST-0008,analytics,"Dec 08, 2024",2825,185,MOBILE,SES-555112
USG-008877,CUST-0371,sandbox,02-09-2024,812,194,Desktop,SES-231235
USG-008104,CUST-0144,analytics,03-04-2024,4330,67,mobile,SES-439353
USG-005577,CUST-0201,data_pipeline,2025/01/11,2626,172,MOBILE,SES-677705
USG-004769,CUST-0422,dashboard,11-23-2025,2078,38,mobile,SES-381842
USG-003691,CUST-0427,sso,18/03/2024,3278,12,API,SES-425700
USG-004495,CUST-0220,api_access,10/18/2025 00:00,6254,111,Web,SES-900546
USG-001000,CUST-0158,webhooks,25-Sep-2024,4446,10,web,SES-622052
USG-000377,CUST-0155,audit_log,14-Mar-2025,451,66,API,SES-833353
USG-002734,CUST-0043,api_access,06-Apr-2025,2357,81,api,SES-218165
USG-006668,CUST-0147,dashbaord,2025-07-15T00:00:00,4012,154,api,SES-701870
USG-000637,,integrations,28/10/2025,2479,74,Desktop,SES-373910
USG-003990,CUST-0125,white_label,06/30/2025 00:00,3681,111,desktop,SES-108896
USG-006454,CUST-0167,alerts,07/11/2024 00:00,921,39,API,SES-499207
USG-009579,CUST-0180,sandbox,2025-05-06T00:00:00,915,110,Desktop,SES-514525
USG-002382,CUST-0374,custom_reports,2024/05/24,684,60,mobile,SES-387381
USG-002315,CUST-0470,analytics,"Jun 15, 2025",4614,150,web,SES-907397
USG-005555,CUST-0027,webhooks,2024/12/06,453,84,Desktop,SES-589669
USG-008738,CUST-0245,integrations,16/01/2025,852,56,web,SES-480184
USG-000865,CUST-0240,bulk_export,06-12-2024,5007,178,,SES-476657
USG-008754,CUST-0371,integrations,2024/04/03,3741,130,API,SES-283087
USG-008635,CUST-0281,white_label,07-03-2024,789,120,MOBILE,SES-698248
USG-005121,CUST-0349,white_label,10-11-2025,5239,10,web,SES-877230
USG-006672,CUST-0330,data_pipeline,10-21-2025,0,97,mobile,SES-923577
USG-003692,CUST-0171,advanced_search,"Jan 30, 2024",6313,156,MOBILE,SES-324575
USG-005267,CUST-0439,automations,25-Jul-2024,5063,76,api,SES-766105
USG-005287,CUST-0417,sso,07/18/2024 00:00,2026,79,Desktop,SES-341446
USG-000922,CUST-0318,sandbox,20-Nov-2024,2192,86,api,SES-296833
USG-006756,CUST-0409,audit_log,14/02/2025,2653,200,,SES-917678
USG-004402,CUST-0099,sso,2024-12-19,4075,51,Web,SES-847950
USG-005893,CUST-0183,dashboard,04-02-2025,3229,39,API,SES-994441
USG-007440,CUST-0293,data_pipeline,01-25-2024,-120,129,desktop,SES-320799
USG-006331,CUST-0054,audit_log,2025-04-06T00:00:00,6477,114,api,SES-887023
USG-008086,CUST-0499,white_label,31-Oct-2025,865,14,Web,SES-488913
USG-001545,CUST-0309,automations,10-05-2024,1619,147,MOBILE,SES-634775
USG-002788,CUST-0477,integrations,08/11/2025,354,114,web,SES-775173
USG-000214,CUST-0178,team_management,"Nov 17, 2025",2459,123,Desktop,SES-678030
USG-005689,CUST-0110,sandbox,29-Dec-2024,3903,70,api,SES-318743
USG-000961,CUST-0427,team_management,"Apr 07, 2024",4451,52,desktop,SES-567316
USG-007304,CUST-0013,advanced_search,"Dec 22, 2024",301,89,Desktop,SES-721709
USG-008719,CUST-0276,automations,2025-05-25,358,168,Web,SES-508032
USG-006625,CUST-0130,sso,01-31-2024,5692,192,mobile,SES-969835
USG-001316,CUST-0296,advanced_search,05/02/2024,4587,186,API,SES-969104
USG-009814,CUST-0168,audit_log,08/12/2024 00:00,2653,99,mobile,SES-368194
USG-001283,CUST-0358,custom_reports,"Dec 11, 2024",6972,185,Web,SES-752327
USG-006212,CUST-0325,advanced_search,2024-03-29T00:00:00,540,127,Web,SES-392419
USG-001670,CUST-0104,anaytics,02-01-2024,2252,156,,SES-959459
USG-000796,CUST-0163,data_pipeline,2025/12/25,5621,115,MOBILE,SES-250556
USG-001372,CUST-0444,sso,02/19/2025 00:00,3829,20,desktop,SES-183041
USG-002866,CUST-0169,integrations,11/16/2024 00:00,1667,5,mobile,SES-940723
USG-003531,CUST-0062,data_pipeline,2025-04-27T00:00:00,4978,162,API,SES-175087
USG-006600,CUST-0317,advanced_search,13/04/2025,727,71,mobile,SES-934651
USG-009984,CUST-0183,advanced_search,05-14-2025,7112,113,desktop,SES-452113
USG-006576,CUST-0194,webhooks,2024-12-10,1043,82,api,SES-493779
USG-001069,CUST-0466,sso,09-Dec-2024,4130,82126,web,SES-746108
USG-009588,CUST-0108,sandbox,05/28/2025 00:00,3950,21,desktop,SES-160246
USG-003206,,webhooks,23/04/2024,5312,190,,SES-586552
USG-004392,CUST-0454,team_management,28-Jun-2024,852,160,desktop,SES-426232
USG-003817,CUST-0102,bulk_export,07/15/2025 00:00,4534,67,mobile,SES-352562
USG-001692,CUST-0262,api_access,2025-07-27T00:00:00,4337,53,Web,SES-192024
USG-008931,CUST-0149,sandbox,2025-08-15,6708,90,api,SES-311209
USG-002729,CUST-0090,api_access,2024/01/30,486,20,desktop,SES-661220
USG-007399,CUST-0425,automations,10-09-2024,5391,145,Web,SES-269377
USG-009557,CUST-0294,integrations,2024-11-20,-1,13,,SES-978875
USG-008214,CUST-0308,analytics,14/08/2025,2361,75,,SES-555014
USG-003654,CUST-0282,automations,09/30/2024 00:00,4646,108,mobile,SES-242988
USG-002529,CUST-0060,integrations,08-29-2025,1507,93,,SES-501718
USG-007030,CUST-0419,bulk_export,"Sep 16, 2024",4855,106,MOBILE,SES-723343
USG-002173,CUST-0402,analytics,02/18/2025 00:00,5410,33,MOBILE,SES-703720
USG-002135,CUST-0329,dashboard,2024-03-18,3658,28,mobile,SES-258872
USG-006959,CUST-0285,custom_reports,01/28/2024 00:00,5613,71,desktop,SES-773266
USG-004313,CUST-0342,webhooks,12-25-2024,2290,53,mobile,SES-310774
USG-001336,CUST-0194,advanced_search,2024-07-19T00:00:00,2406,146,MOBILE,SES-645747
USG-001561,CUST-0277,api_access,09/23/2024 00:00,3625,200,Desktop,SES-233780
USG-005402,CUST-0248,advanced_search,2025-07-25,3506,26,MOBILE,SES-447488
USG-005370,CUST-0316,audit_log,2024-09-26T00:00:00,6595,114,,SES-556181
USG-009850,CUST-0132,api_access,01-29-2025,4041,116,web,SES-659574
USG-003930,CUST-0231,advanced_search,19/07/2024,3641,81,desktop,SES-264775
USG-002327,CUST-0190,advanceed_search,12/07/2024,6338,45,desktop,SES-590654
USG-006217,CUST-0110,team_management,2024-01-28T00:00:00,2989,173,mobile,SES-887275
USG-008349,CUST-0276,bulk_export,10-08-2024,3408,150,Desktop,SES-360986
USG-001075,CUST-0295,data_pipeline,"Mar 25, 2025",3790,22,desktop,SES-362173
USG-008049,CUST-0298,sso,09/11/2025 00:00,7001,144,API,SES-476037
USG-008257,,sandbox,"Apr 03, 2024",4558,172,Web,SES-551036
USG-008594,CUST-0037,analytics,2024-12-29,1446,121,Web,SES-426399
USG-004932,CUST-0395,team_management,01-11-2024,4659,169,Web,SES-784624
USG-005297,CUST-0426,webhooks,2024-11-30,4302,133,web,SES-864555
USG-009783,CUST-0414,automations,10-29-2024,144,186,Desktop,SES-398057
USG-002207,CUST-0267,analytics,09-10-2024,368,164,api,SES-735731
USG-007297,CUST-0357,webhooks,2024-01-22T00:00:00,2195,81,Web,SES-926829
USG-001752,CUST-0484,dashboard,07/26/2025 00:00,3825,124,mobile,SES-659431
USG-004287,CUST-0077,sso,04-Jul-2024,2276,87,desktop,SES-856737
USG-007760,CUST-0454,webhooks,"May 04, 2025",4131,136,Web,SES-909966
USG-009625,CUST-0229,sandbox,2025-05-17,5113,67,MOBILE,SES-749983
USG-000130,CUST-0452,sso,"Dec 21, 2025",3161,111,api,SES-360162
USG-004397,CUST-0320,advanced_search,2024-03-15,1502,164,mobile,SES-945415
USG-008536,CUST-0215,audit_log,01-24-2025,5511,122,desktop,SES-699445
USG-006285,CUST-0367,audit_logg,01-14-2024,5931,186,,SES-533972
USG-000391,CUST-0418,api_access,"Apr 18, 2025",2897,20,MOBILE,SES-533549
USG-008911,CUST-0387,custom_reports,05-28-2024,431,28,desktop,SES-614687
USG-006434,CUST-0289,bulk_exprot,02-02-2024,2321,140,web,SES-292624
USG-002290,CUST-0305,audit_log,"Feb 13, 2024",1502,130,web,SES-526676
USG-005888,CUST-0290,webhooks,2024-03-27,4211,116,Web,SES-755462
USG-003295,CUST-0481,audit_log,2024-06-08T00:00:00,3133,125,MOBILE,SES-593318
USG-004183,CUST-0471,team_management,2024/12/30,2155,74,Desktop,SES-904850
USG-008796,CUST-0070,data_pipeline,02-03-2025,2083,105,Web,SES-876710
USG-008477,CUST-0396,data_pipeline,2025-05-29T00:00:00,3198,2,api,SES-753659
USG-000788,CUST-0436,sso,01/26/2024 00:00,3868,112,MOBILE,SES-391459
USG-004221,CUST-0038,integrations,2024/07/12,4292,2,Web,SES-975398
USG-008050,CUST-0324,custom_reports,2024-11-12T00:00:00,322,60,mobile,SES-100030
USG-001212,CUST-0269,automations,2025-04-04T00:00:00,6594,8,MOBILE,SES-542214
USG-000613,CUST-0406,automations,10-29-2024,3425,48,web,SES-869300
USG-005488,CUST-0478,custom_reports,2025-09-11,1410,155,desktop,SES-784961
USG-004096,CUST-0014,analytics,2025-11-15,4379,174,web,SES-831992
USG-009176,CUST-0180,webhooks,2024/04/19,176,77,desktop,SES-688673
USG-008986,CUST-0215,data_pipeline,01/31/2025 00:00,4262,183,Desktop,SES-751020
USG-006679,CUST-0141,white_label,12/15/2025 00:00,2640,48,desktop,SES-121159
USG-005047,CUST-0252,sandbox,2024/05/01,4257,41,Desktop,SES-423048
USG-009896,CUST-0142,analytics,2025/01/23,993,15,mobile,SES-759746
USG-002808,CUST-0323,dashboard,02-Oct-2025,797,37,Web,SES-710129
USG-005695,CUST-0283,automations,07/02/2024 00:00,2939,152,desktop,SES-872655
USG-000744,CUST-0351,advanced_search,06/21/2024 00:00,4277,60,Web,SES-612141
USG-007210,CUST-0240,custom_reports,11/06/2025,1465,110,API,SES-479931
USG-004758,CUST-0164,alerts,2024-03-10T00:00:00,68,194,Web,SES-669471
USG-001185,CUST-0336,audit_log,29-Jan-2024,5170,85635,mobile,SES-845766
USG-000696,CUST-0121,bulk_export,2024-09-16,1660,82,mobile,SES-674194
USG-004511,CUST-0457,white_label,14-Aug-2025,6843,51,web,SES-848034
USG-009393,CUST-0267,integrations,2024-03-10T00:00:00,1232,119,mobile,SES-667901
USG-000216,CUST-0165,bulk_export,"Jan 27, 2025",1389,83,Web,SES-158998
USG-003020,CUST-0335,sandbox,09/09/2024,7124,182,desktop,SES-526662
USG-000256,CUST-0476,sandbox,"Feb 25, 2025",500,34,Desktop,SES-776330
USG-006941,CUST-0346,sandbox,2024-02-25,1372,77250,api,SES-960862
USG-006870,CUST-0197,sso,05-28-2024,0,151,api,SES-456042
USG-008920,CUST-0498,api_access,2024-04-27T00:00:00,905,8,web,SES-764486
USG-004079,CUST-0178,intergrations,2025/07/22,4209,27,API,SES-124710
USG-007520,CUST-0041,api_access,"Jan 29, 2024",2436,148,web,SES-530083
USG-007459,CUST-0365,alerts,08-Mar-2024,935,81,web,SES-621540
USG-000206,CUST-0282,api_access,25-Feb-2025,2336,63,Desktop,SES-604850
USG-003420,CUST-0486,sso,2024/10/13,4077,127,,SES-775928
USG-001449,CUST-0229,api_access,01/06/2025,3525,17,web,SES-683320
USG-007693,CUST-0225,data_pipeline,02-05-2024,-1,159,desktop,SES-119826
USG-005515,CUST-0189,sso,2024-04-29T00:00:00,6991,153,api,SES-331674
USG-008466,CUST-0150,audit_log,2025-04-15T00:00:00,2914,151,desktop,SES-899690
USG-003982,CUST-0417,team_management,2025-07-22,40,65,,SES-651621
USG-007985,CUST-0287,alerts,2025/03/18,1354,88,desktop,SES-563879
USG-007024,CUST-0452,advanced_search,2025/11/16,6770,51,API,SES-821210
USG-009186,CUST-0447,advanced_search,2024-02-13,5887,120,MOBILE,SES-443945
USG-009765,CUST-0427,bulk_export,2024/05/24,108,119,desktop,SES-314413
USG-008136,CUST-0347,analytics,2025/06/05,2654,120,web,SES-709587
USG-005779,CUST-0054,custom_reports,2024-07-03T00:00:00,1140,31,Web,SES-239337
USG-009445,CUST-0349,alerts,"Jul 25, 2025",2750,179,api,SES-610745
USG-003388,CUST-0383,bulk_export,"Jan 06, 2024",3288,31,,SES-613054
USG-009415,CUST-0350,alerts,2025/07/11,1455,98,Desktop,SES-547976
USG-000429,CUST-0452,dashboard,"May 10, 2025",3574,43,api,SES-791496
USG-005949,CUST-0044,white_label,24-Sep-2025,4279,29,MOBILE,SES-552769
USG-000900,CUST-0176,webhooks,2025-11-01T00:00:00,3954,127,MOBILE,SES-896946
USG-008684,CUST-0485,api_access,25/10/2025,2804,19,Web,SES-720346
USG-006675,CUST-0254,webhooks,2024-12-17,6991,61,Web,SES-291808
USG-006015,CUST-0302,analytics,30/11/2024,1018,118,Web,SES-411424
USG-003186,CUST-0219,sandbox,22-Jun-2025,3123,31,MOBILE,SES-630218
USG-002223,CUST-0474,sso,2024-09-16T00:00:00,-60,137,desktop,SES-646930
USG-005955,CUST-0441,advanced_search,02-Apr-2024,2118,53,Web,SES-737160
USG-000022,CUST-0233,advanced_search,2025-08-09T00:00:00,4136,173,web,SES-367197
USG-009317,CUST-0164,data_pipeline,07/10/2025,1534,149,web,SES-544041
USG-000125,CUST-0072,webhooks,2025-03-28,6121,105,api,SES-235199
USG-009996,CUST-0377,data_pipeline,2025-02-14,784,156,Web,SES-160411
USG-005760,CUST-0268,audit_logg,08/10/2024,222,171,Desktop,SES-415342
USG-006372,CUST-0074,api_access,2025-06-21T00:00:00,6067,158,API,SES-907440
USG-003707,CUST-0042,analytics,20/08/2025,213,193,Web,SES-599133
USG-002113,CUST-0144,data_pipeline,12/14/2024 00:00,4645,88,mobile,SES-228415
USG-004799,CUST-0387,alerts,2024/07/28,2604,94,api,SES-685522
USG-001694,CUST-0231,alerts,2024/06/30,2211,31,MOBILE,SES-302782
USG-006241,CUST-0221,api_access,08/10/2024,5788,9,api,SES-556880
USG-003508,CUST-0445,sso,2025-11-26,6022,16,desktop,SES-198576
USG-004153,CUST-0455,advanced_search,30/12/2025,571,182,web,SES-638686
USG-006009,CUST-0030,white_label,10-15-2024,5825,171,,SES-270755
USG-008072,CUST-0102,custom_reports,11/11/2025 00:00,524,181,mobile,SES-828396
USG-003455,CUST-0179,integrations,"May 22, 2025",6667,80,,SES-791388
USG-008120,CUST-0179,custom_reports,05-Feb-2024,1233,11,Web,SES-305165
USG-003051,CUST-0145,sso,2024-01-05T00:00:00,6248,21,api,SES-353885
USG-000572,CUST-0014,webhooks,13/09/2025,1155,97,Desktop,SES-573176
USG-003842,CUST-0456,automations,2024-02-25T00:00:00,2649,11,API,SES-957316
USG-006453,CUST-0111,api_access,2024/02/21,772,68,Web,SES-802003
USG-007385,CUST-0445,sandbox,2025-08-31,3009,13,api,SES-149509
USG-000215,CUST-0274,automations,"Aug 31, 2024",264,100,api,SES-546805
USG-000302,CUST-0247,bulk_exprot,"Mar 04, 2024",385,97,MOBILE,SES-209580
USG-009792,CUST-0378,sandbox,08/08/2024,-60,89,,SES-108044
USG-003810,CUST-0171,white_label,10/09/2025,0,65,MOBILE,SES-572767
USG-003635,CUST-0388,automations,18-Jul-2024,26,79,web,SES-734176
USG-003564,CUST-0127,dashboard,2024/07/15,3225,50,mobile,SES-121076
USG-002459,CUST-0415,data_pipeline,05/11/2024 00:00,760,74,Desktop,SES-464154
USG-003046,,data_pipeline,28/04/2024,3749,73,mobile,SES-170039
USG-002602,CUST-0081,team_management,2025/05/29,4849,140,api,SES-689225
USG-004891,CUST-0197,bulk_export,07/19/2025 00:00,2941,51,API,SES-773684
USG-009914,CUST-0390,webhooks,18-Oct-2025,1528,57,Web,SES-429717
USG-001050,CUST-0443,integrations,10/24/2024 00:00,6095,166,api,SES-184444
USG-007886,CUST-0128,bulk_export,28-May-2025,-1,95,Web,SES-648947
USG-002582,CUST-0013,automations,05-Dec-2024,4617,106,API,SES-151715
USG-006083,CUST-0388,white_label,2024-08-01,531,119,desktop,SES-138220
USG-006961,CUST-0041,automations,09/12/2025,3506,103,desktop,SES-903603
USG-003869,,bulk_export,2025-10-25T00:00:00,3126,197,mobile,SES-122219
USG-004000,CUST-0348,intergrations,"Oct 08, 2025",706,83,mobile,SES-689449
USG-005632,CUST-0278,data_pipeline,2025/12/09,4217,64,MOBILE,SES-130902
USG-009323,CUST-0309,dashboard,"May 04, 2024",32,24,Web,SES-343862
USG-003382,CUST-0433,sso,"Jun 27, 2025",2882,87,MOBILE,SES-870007
USG-005196,CUST-0253,sandbox,03-Sep-2025,4007,86,desktop,SES-312415
USG-004016,CUST-0394,automations,03/02/2025,5086,140,desktop,SES-268514
